group,id_spec,WARP1,WARP2,gender,school,class,raven,cen1_1,cen1_2,cen1_3,cen1_4,cen2_1,cen2_2,cen2_3,cen2_4,c1,c2,c3,threes_twos,threes_ones,twos_ones,ra,esito,treatment,ok_control,ind1_2w,ind2_2w,ind3_2w,corr1_2w,corr2_2w,corr3_2w,ra_2w,ok_control_2w,group*,id*,Yellow Pencil,Red Pencil,Orange Pencil,Blue Pencil,Vote Yellow Pencil,Vote Red Pencil,Vote Orange Pencil,Vote Blue Pencil,Yellow Pen,Red Pen,Blue Pen,Green Pen,Vote Yellow Pen,Vote Red Pen,Vote Blue Pen,Vote Green Pen,min_slider_pencils,max_slider_pencils,cv_slider_pencils,range_slider_pencils,min_slider_pens,max_slider_pens,cv_slider_pens,range_slider_pens,age_child,age_mother,age_father,school_mother,school_father,x0012,x0013,x0014,x0023,x0024,x0034,x0123,x0124,x0134,x0234,x1234,x0056,x0057,x0058,x0067,x0068,x0078,x0567,x0568,x0578,x0678,x5678,swaps_pens,houtman_pens,IND_ac_SARP_pens,IND_tr_SARP_pens,IND_io_SARP_pens,IND_se_SARP_pens,IND_ac_WARP_pens,IND_tr_WARP_pens,IND_io_WARP_pens,IND_se_WARP_pens,swaps_pencils,houtman_pencils,IND_ac_SARP_pencils,IND_tr_SARP_pencils,IND_io_SARP_pencils,IND_se_SARP_pencils,IND_ac_WARP_pencils,IND_tr_WARP_pencils,IND_io_WARP_pencils,IND_se_WARP_pencils,WARP1,est_rho_unique_pencils,est_rho_3X3_pencils_bin,est_rho_3X3_pencils_ter,est_rho_3X3_pencils_quat,att_pencils,H_nosalience1_pencils,H_salience1_pencils,H_nosalience4_pencils,H_salience4_pencils,H_saliencerand1_pencils,H_saliencerand4_pencils,H_saliencerand5_pencils,alpha23_pencils,alpha24_pencils,alpha34_pencils,gamma23_pencils,gamma24_pencils,gamma34_pencils,binarycycle_pencils,best_bin_pencils,ternarycycle_pencils,WARP2,est_rho_unique_pens,est_rho_3X3_pens_bin,est_rho_3X3_pens_ter,est_rho_3X3_pens_quat,att_pens,H_nosalience1_pens,H_salience1_pens,H_nosalience4_pens,H_salience4_pens,H_saliencerand1_pens,H_saliencerand4_pens,H_saliencerand5_pens,alpha23_pens,alpha24_pens,alpha34_pens,gamma23_pens,gamma24_pens,gamma34_pens,binarycycle_pens,best_bin_pens,ternarycycle_pens,SD_pencils,RA_pencils,SD_pens,RA_pens,UI_or,UI_top_or
2,4,8,7,1,1,1,5,0.364920803,0.300640056,0.071649736,0.262789405,0.26786979,0.167972544,0.484245751,0.079911914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,1,2,3,4,4,3,5,3,5,6,7,8,4,5,4,3,3,5,0.244444444,2,3,5,0.166666667,2,NaN,NaN,NaN,,,1,1,1,2,4,3,1,4,1,2,2,5,5,8,6,6,7,7,5,7,7,7,3,3,0.021014721,0.06231,0.110585,0.110585,0.022436,0.067072428,0.119836818,0.119836818,4,3,0.017557,0.110585,0.110585,0.110585,0.018293,0.119837,0.119837,0.119837,8,0.356657034,0.675442706,0.642319867,0.639506166,0.295829243,0.999999998,0.999767126,9.07E-10,1.22E-06,0.203370461,6.68E-09,0.796629533,2,2,2,1,1,1,0,0,0,7,0.544310973,0.722713537,0.716824459,0.709353045,0.354787436,0.999999998,0.999768802,9.08E-10,1.21E-06,0.203444463,6.92E-09,0.79655553,5,2,0,2,0,0,0,0,1,5,2,5,2,0,0
2,5,9,9,1,1,1,4,0.27737235,0.167825992,0.182910674,0.371890984,0.424747783,0.111911268,0.254987566,0.208353383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,1,2,3,4,5,5,1,1,5,6,7,8,5,5,5,5,1,5,1.777777778,4,5,5,0,0,NaN,NaN,NaN,,,1,1,1,3,4,4,1,2,4,3,4,6,5,8,7,8,8,7,5,5,7,5,4,4,0.104602065,0.104602,0.104602,0.104602,0.114425,0.114424833,0.114424833,0.114424833,4,3,0.052765,0.207538,0.207538,0.207538,0.052802,0.213353,0.213353,0.213353,9,0.283083826,0.632188133,0.485480092,0.487007667,0.22579485,0.999945985,0.314342366,5.29E-05,0.148110007,1.73E-05,0.000236034,0.999746688,4,1,2,3,1,0,1,1,0,9,0.267634335,0.539376045,0.498103752,0.49163567,0.212598916,0.999945989,0.315924922,5.30E-05,0.147079335,1.73E-05,0.000250439,0.999732265,5,2,1,3,1,1,0,0,0,8,3,7,0,0,0
2,6,10,4,1,1,1,3,0.397388698,0.082524447,0.209719786,0.310367068,0.295471193,0.124188385,0.000418715,0.579921707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,1,2,3,4,4,5,2,5,5,6,7,8,5,4,5,5,2,5,0.5,3,4,5,0.052631579,1,2505,14453,15048,Laurea triennale,Laurea specialistica,1,3,4,3,2,3,1,4,1,4,1,6,5,8,6,8,8,5,8,5,8,8,2,2,0.009315631,0.010101,0.009699,0.011409,0.011178,0.012376918,0.012055149,0.014129339,5,4,0.104602,0.104602,0.104602,0.104602,0.114425,0.114425,0.114425,0.114425,10,0.228380125,0.429784382,0.385086153,0.385185289,0.206477768,0.999999481,0.914672925,4.95E-07,0.01123214,4.63E-05,3.70E-06,0.999950027,6,2,1,3,1,1,0,0,0,4,0.837016224,0.771244706,0.760471687,0.770429725,0.483417885,0.99999948,0.915214579,4.96E-07,0.011172388,4.63E-05,3.60E-06,0.999950084,2,0,1,2,0,1,1,1,0,7,2,6,1,0,0
2,7,9,11,0,1,1,2,0.119563665,0.460252735,0.221329139,0.198854461,0.23629678,0.281411933,0.237636682,0.244654605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,1,2,3,4,5,3,4,5,5,6,7,8,5,5,4,4,3,5,0.215686275,2,4,5,0.074074074,1,2404,11713,14099,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Nessun titolo di studio,2,3,4,3,2,3,2,4,1,2,2,6,5,5,6,8,8,5,8,7,7,6,7,5,1,1,1,1,1,1,1,1,4,3,0.064213,0.064213,0.207538,0.207538,0.066126,0.066126,0.213353,0.213353,9,0.279716351,0.598531654,0.445875526,0.441064623,0.317973654,0.99999999,0.995053498,6.40E-09,3.85E-05,0.007538068,5.07E-08,0.992461881,5,1,1,4,1,0,1,1,0,11,0.213043557,0.332970869,0.21484296,0.241962088,0.200366823,0.99999999,0.995083566,6.41E-09,3.83E-05,0.007543251,5.45E-08,0.992456694,6,1,3,3,0,1,0,1,0,11,5,5,0,0,0
2,12,10,10,1,1,1,3,0.230257292,0.106982885,0.255898908,0.406860915,0.123191483,0.246172834,0.19227244,0.438363243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,1,2,3,4,5,4,3,3,5,6,7,8,5,4,3,2,3,5,0.244444444,2,2,5,0.476190476,3,3147,13468,14279,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),1,3,1,3,2,4,1,4,3,4,4,6,7,8,6,8,8,5,6,7,8,8,4,3,0.064212664,0.064213,0.207538,0.207538,0.066126,0.066125904,0.213352685,0.213352685,4,4,0.104602,0.104602,0.104602,0.104602,0.114425,0.114425,0.114425,0.114425,10,0.395398653,0.714832125,0.703747137,0.704382694,0.229554137,0.999847174,0.149256048,0.000152539,0.790097784,1.86E-06,0.000614519,0.999383579,5,2,1,2,0,0,0,0,0,10,0.233477243,0.53595615,0.3010046,0.385834041,0.267243532,0.999847142,0.150482903,0.000152582,0.788840023,1.86E-06,0.000595438,0.999402656,4,0,2,3,0,0,1,1,0,9,4,10,5,0,0
3,1,11,10,1,1,1,3,0.248218665,0.284751635,0.27881321,0.18821649,0.201734062,0.166903324,0.210991869,0.420370745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,1,2,3,4,4,5,3,1,5,6,7,8,5,5,1,4,1,5,0.897435897,4,1,5,0.955555556,4,2422,14309,18979,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,3,4,2,2,3,1,4,1,2,3,5,7,8,6,8,8,6,5,8,7,8,5,3,0.064212664,0.064213,0.207538,0.207538,0.066126,0.066125904,0.213352685,0.213352685,6,4,0.264142,0.264142,0.264142,0.264142,0.269542,0.269542,0.269542,0.269542,11,0.241616127,0.56729776,0.227428502,0.222119664,0.222536641,0.99999999,0.997911048,7.65E-09,9.32E-05,0.004717063,5.75E-08,0.995282879,5,1,3,3,1,1,1,1,0,10,0.216967445,0.399664689,0.285499356,0.411103748,0.22660223,0.99999999,0.997924173,7.65E-09,9.25E-05,0.004720371,5.90E-08,0.995279569,4,0,2,2,0,0,0,0,0,4,2,8,2,0,1
3,2,9,11,0,1,1,4,0.133518503,0.35221422,0.375727777,0.1385395,0.305050484,0.334065619,0.16035642,0.200527478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,1,2,3,4,5,4,2,5,5,6,7,8,1,3,5,4,2,5,0.5,3,1,5,0.897435897,4,2252,11877,11918,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,3,4,3,2,4,2,1,3,2,3,6,5,8,6,8,8,7,6,5,6,5,5,4,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,5,4,0.064213,0.064213,0.207538,0.207538,0.066126,0.066126,0.213353,0.213353,9,0.260488836,0.414974029,0.320496836,0.319116859,0.227098603,0.999999791,0.725713084,1.04E-08,0.00050761,0.000509847,6.86E-08,0.999490084,5,1,2,3,0,1,0,1,0,11,0.223254224,0.448158532,0.388010846,0.388919623,0.205628161,0.999999794,0.726749934,1.04E-08,0.000503764,0.000510272,6.29E-08,0.999489664,5,2,2,4,1,1,1,1,0,11,4,10,5,0,0
3,4,9,11,0,1,1,7,0.276627877,0.102777717,0.229052511,0.391541896,0.333311114,0.133393769,0.333311114,0.199984003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,1,2,3,4,5,5,3,5,5,6,7,8,5,5,4,2,3,5,0.222222222,2,2,5,0.5,3,2436,12228,12855,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,3,2,4,1,4,1,3,4,6,5,8,7,6,7,7,5,7,8,5,6,4,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,4,4,0.104602,0.104602,0.104602,0.104602,0.114425,0.114425,0.114425,0.114425,9,0.315182865,0.664034314,0.61152392,0.612754002,0.219541408,0.999844246,0.164855792,0.000154722,0.408972267,1.86E-06,0.000672319,0.999325776,5,1,2,2,0,1,0,0,0,11,0.234851853,0.369415639,0.276685525,0.273854705,0.205046453,0.999844227,0.165751952,0.000154764,0.408205008,1.86E-06,0.000713799,0.999284287,6,2,2,2,0,1,0,0,0,5,1,5,1,0,0
3,5,10,12,0,1,1,4,0.075076672,0.295344681,0.344450935,0.285127711,0.291868154,0.285879056,0.192582404,0.229670386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,1,2,3,4,1,2,5,4,5,6,7,8,3,5,4,2,1,5,1.111111111,4,2,5,0.476190476,3,2356,13355,13726,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,3,1,2,4,3,3,4,4,3,2,6,7,5,6,8,8,5,5,8,7,6,7,5,1,1,1,1,1,1,1,1,5,4,0.104602,0.104602,0.104602,0.104602,0.114425,0.114425,0.114425,0.114425,10,0.232396162,0.481024193,0.349697711,0.350176771,0.224943976,0.999993487,0.760292658,6.22E-06,0.069724745,1.28E-05,3.78E-05,0.999949099,5,1,3,2,0,2,0,0,0,12,0.213828239,0.333238237,0.224399045,0.25006705,0.200878477,0.999993491,0.761675926,6.23E-06,0.069143287,1.28E-05,4.17E-05,0.999945138,6,1,3,2,0,1,0,0,0,0,0,6,2,1,1
3,6,7,11,1,1,1,1,0.000332956,0.249850212,0.25001659,0.499800242,0.132385124,0.275371967,0.329734332,0.262508576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,1,2,3,4,5,4,3,1,5,6,7,8,5,5,4,4,1,5,0.897435897,4,4,5,0.074074074,1,NaN,NaN,NaN,,,2,3,4,2,2,4,3,4,3,4,4,5,7,5,7,6,8,6,6,7,7,8,6,4,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,3,3,0.050472,0.050472,0.050472,0.050472,0.061277,0.061277,0.061277,0.061277,7,0.767995927,0.790375078,0.783495202,0.783627634,0.41243198,0.955181692,0.002285369,0.04474035,0.978072453,1.69E-07,0.117114863,0.882876545,4,1,1,4,1,1,1,1,0,11,0.233452765,0.374958401,0.286693367,0.343836995,0.206179522,0.955187365,0.002302352,0.044737477,0.978000876,1.70E-07,0.115800003,0.884190824,5,2,3,2,0,2,0,0,0,11,5,7,2,0,0
3,7,10,10,1,1,1,4,0.243491976,0.23548493,0.240943463,0.280079631,0.343545817,0.090043083,0.359012779,0.207398321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,1,2,3,4,5,5,1,1,5,6,7,8,5,5,4,1,1,5,1.777777778,4,1,5,0.955555556,4,2304,13583,13482,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",Scuola secondaria di 1Âº grado (Licenza media),2,1,1,3,2,3,2,4,1,3,4,6,7,8,7,8,8,5,5,5,7,7,5,4,0.104602065,0.104602,0.104602,0.104602,0.114425,0.114424833,0.114424833,0.114424833,7,4,0.052765,0.207538,0.207538,0.207538,0.052802,0.213353,0.213353,0.213353,10,0.232121499,0.477257363,0.263095847,0.231940997,0.299069488,0.999999985,0.999448081,1.53E-08,0.000324807,0.002948639,1.31E-07,0.99705123,3,3,2,1,0,0,0,1,0,10,0.245249202,0.481255516,0.343958844,0.369185625,0.205172333,0.999999985,0.999453276,1.53E-08,0.000321514,0.002950745,1.42E-07,0.997049113,7,1,2,4,1,3,1,1,1,8,0,6,2,0,0
3,8,7,9,1,1,1,4,0.303661795,0.000322657,0.451852279,0.244163269,0.38400487,0.177839617,0.245896753,0.192258759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,1,2,3,4,4,4,4,4,5,6,7,8,4,4,4,4,4,4,0,0,4,4,0,0,2402,9452,10554,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),1,3,1,3,4,3,3,4,3,4,1,5,5,5,6,8,7,5,8,5,6,7,5,3,0.064212664,0.064213,0.207538,0.207538,0.066126,0.066125904,0.213352685,0.213352685,3,3,0.050472,0.050472,0.050472,0.050472,0.061277,0.061277,0.061277,0.061277,7,0.412276655,0.677919611,0.663674008,0.663703467,0.313335223,0.999992671,0.231365022,7.03E-06,0.297420422,3.34E-07,4.65E-05,0.999952929,2,1,3,2,1,2,1,1,0,9,0.225042159,0.505774733,0.39296114,0.404667053,0.220299662,0.999992665,0.232811136,7.04E-06,0.296589736,3.35E-07,4.31E-05,0.999956267,2,2,3,1,1,1,0,0,0,6,0,8,0,0,0
3,9,6,11,1,1,1,5,0.227515547,0.383049939,0.326803386,0.062631129,0.244283244,0.244283244,0.230274309,0.281159204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9,1,2,3,4,5,5,4,3,5,6,7,8,5,5,3,4,3,5,0.215686275,2,3,5,0.215686275,2,2356,14201,15045,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,3,4,2,2,3,3,1,3,2,2,6,7,5,7,6,8,7,8,8,6,5,7,4,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,4,3,0.01947,0.01947,0.019672,0.019672,0.021729,0.021729,0.022187,0.022187,6,0.299594861,0.5358538,0.437241013,0.437098398,0.26863408,0.999999998,0.995982667,3.79E-11,2.16E-06,0.012538907,3.93E-10,0.987461092,2,1,2,0,0,1,0,0,0,11,0.219688579,0.432957029,0.213126256,0.214596844,0.200973792,0.999999999,0.996008607,3.79E-11,2.14E-06,0.012547263,3.92E-10,0.987452736,4,2,3,1,0,1,0,0,0,4,1,8,2,0,0
4,1,0,0,0,1,3,6,0.002706842,0.010026511,0.071606739,0.915659907,0.010026511,0.071606739,0.915659907,0.002706842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,1,2,3,4,1,2,4,5,5,6,7,8,2,4,5,3,1,5,1.111111111,4,2,5,0.476190476,3,3370,14403,14107,Scuola primaria (Licenza elementare),Scuola secondaria di 1Âº grado (Licenza media),2,3,4,3,4,4,3,4,4,4,4,6,7,5,7,6,7,7,6,7,7,7,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,0,0.898483665,0.79944866,0.795283695,0.794938399,0.500186889,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1
4,2,3,0,0,1,3,6,0.36556655,0.000903195,0.000574023,0.632956231,0.915659907,0.071606739,0.002706842,0.010026511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,1,2,3,4,5,4,3,5,5,6,7,8,5,5,3,4,3,5,0.215686275,2,3,5,0.215686275,2,NaN,NaN,NaN,,,1,1,4,2,4,4,1,4,1,4,4,5,5,5,6,6,8,5,5,5,6,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,1,1,0.002905,0.003386,0.003071,0.003098,0.003666,0.004387,0.00408,0.004118,3,0.888830643,0.794645692,0.766364906,0.766430936,0.490958801,0.725373991,0.006135102,0.274126728,0.91729116,1.18E-06,0.510641877,0.489320225,1,0,1,1,0,1,1,1,0,0,0.899376629,0.799427965,0.797364969,0.797356977,0.504583747,0.725285454,0.006159191,0.274232598,0.917255763,1.19E-06,0.50532773,0.494631789,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
4,3,0,0,0,1,3,5,0.002706842,0.071606739,0.010026511,0.915659907,0.915659907,0.010026511,0.002706842,0.071606739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,1,2,3,4,2,4,1,5,5,6,7,8,5,3,2,4,1,5,1.111111111,4,2,5,0.476190476,3,3201,15141,15781,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,3,4,2,4,4,2,4,4,4,4,5,5,5,6,8,8,5,5,5,8,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899193323,0.799722883,0.799169438,0.799178538,0.487675641,0.003100637,5.13E-06,0.995334411,0.996018099,4.45E-11,0.998263016,0.001665198,0,0,0,0,0,0,1,1,1,0,0.898227759,0.798248968,0.787500987,0.782274542,0.494216878,0.003100356,5.15E-06,0.995393929,0.996014586,4.46E-11,0.998255347,0.001667037,0,0,0,0,0,0,1,1,1,2,1,0,0,1,1
4,4,0,0,1,1,3,6,0.915659907,0.071606739,0.010026511,0.002706842,0.915659907,0.010026511,0.002706842,0.071606739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,1,2,3,4,5,3,2,1,5,6,7,8,5,1,1,3,1,5,1.060606061,4,1,5,1.466666667,4,3179,12976,15448,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)","Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",1,1,1,2,2,3,1,1,1,2,1,5,5,5,6,8,8,5,5,5,8,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899555009,0.799529066,0.799230456,0.799061092,0.549426574,1,0.999999424,8.38E-15,1.20E-10,0.993718325,1.14E-15,0.006281675,0,0,0,0,0,0,1,1,1,0,0.898227759,0.798248968,0.787500987,0.782274542,0.494216878,1,0.999999429,8.41E-15,1.19E-10,0.993719185,1.03E-15,0.006280815,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
4,5,3,3,1,1,3,7,0.232710978,0.579872752,0.000400471,0.187015799,0.365661362,0.000573961,0.632861616,0.000903062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,1,2,3,4,1,4,1,4,5,6,7,8,4,2,5,3,1,4,1.2,3,2,5,0.476190476,3,3254,16591,16547,Laurea triennale,"Scuola secondaria di 2Âº grado (diploma di istruzione liceale, diploma di istruzione tecnica, diploma di istruzione professionale)",2,1,4,2,2,4,1,2,4,2,2,5,7,5,7,8,7,7,5,5,7,7,1,1,0.002904536,0.003386,0.003071,0.003098,0.003666,0.004387326,0.004079551,0.00411772,1,1,0.001107,0.007361,0.006785,0.007864,0.001221,0.009058,0.008537,0.00985,3,0.883983221,0.792750515,0.7905017,0.790332014,0.485567687,0.999999922,0.99486642,2.08E-08,7.75E-06,0.281699519,8.25E-08,0.718300398,1,0,1,1,0,0,1,1,0,3,0.876867703,0.79463392,0.792716679,0.785840929,0.497762082,0.999999923,0.994889545,2.07E-08,7.68E-06,0.281790796,8.84E-08,0.718209115,1,0,1,1,0,1,1,1,0,2,0,0,0,1,1
4,6,5,10,1,1,3,8,0.351663114,0.400960356,0.000307631,0.247068898,0.234129795,0.376478743,0.234129795,0.155261666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,1,2,3,4,4,5,1,4,5,6,7,8,4,5,4,3,1,5,0.857142857,4,3,5,0.166666667,2,3071,18015,19100,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,1,1,2,4,4,2,1,1,4,2,5,7,5,6,6,7,6,8,5,7,6,5,4,0.264142056,0.264142,0.264142,0.264142,0.269542,0.269541779,0.269541779,0.269541779,3,3,0.009316,0.010101,0.009699,0.011409,0.011178,0.012377,0.012055,0.014129,5,0.509629301,0.703202341,0.685537509,0.683979499,0.341564712,0.999999841,0.990354954,7.82E-08,3.31E-05,0.132471235,5.03E-07,0.867528258,1,1,2,0,0,1,0,1,0,10,0.229278771,0.429040951,0.371524516,0.385514432,0.207923055,0.999999843,0.990409391,7.84E-08,3.28E-05,0.1325258,4.60E-07,0.867473735,5,1,2,3,0,0,0,1,0,1,0,2,0,1,1
4,7,0,0,0,1,3,4,0.002706842,0.010026511,0.071606739,0.915659907,0.915659907,0.002706842,0.010026511,0.071606739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,7,1,2,3,4,1,2,4,5,5,6,7,8,5,5,5,5,1,5,1.111111111,4,5,5,0,0,3223,16122,18477,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,3,4,3,4,4,3,4,4,4,4,5,5,5,7,8,8,5,5,5,8,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.899657266,0.799910991,0.799788756,0.799791181,0.489622761,0.000805806,1.21E-07,0.997627817,0.998416509,5.35E-14,0.999484418,0.000443708,0,0,0,0,0,0,1,1,1,0,0.897109017,0.797357319,0.793687839,0.753426384,0.492622927,0.000805842,1.22E-07,0.997687119,0.998414528,5.35E-14,0.999478799,0.00044349,0,0,0,0,0,0,1,1,1,0,0,6,0,1,1
4,8,0,0,1,1,3,4,0.071606739,0.915659907,0.010026511,0.002706842,0.915659907,0.010026511,0.002706842,0.071606739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8,1,2,3,4,5,5,3,2,5,6,7,8,5,2,3,4,2,5,0.6,3,2,5,0.476190476,3,2974,11092,15591,Scuola secondaria di 1Âº grado (Licenza media),Scuola secondaria di 1Âº grado (Licenza media),2,1,1,2,2,3,2,2,1,2,2,5,5,5,6,8,8,5,5,5,8,5,0,0,0.000306152,0.000351,0.000308,0.000275,0.000352,0.000455359,0.000410313,0.000367235,0,0,0.000306,0.000351,0.000308,0.000275,0.000352,0.000455,0.00041,0.000367,0,0.89920837,0.799527005,0.797852205,0.779980765,0.5011577,1,0.99999966,3.51E-14,5.39E-11,0.999042559,5.05E-16,0.000957441,0,0,0,0,0,0,1,1,1,0,0.898227759,0.798248968,0.787500987,0.782274542,0.494216878,1,0.999999663,3.51E-14,5.32E-11,0.999042646,5.41E-16,0.000957354,0,0,0,0,0,0,1,1,1,1,0,2,1,0,1
